userId,movieId,rating,timestamp,type
22,1909,3.0,1131663020,train
22,1917,2.5,1131664489,train
22,1923,2.5,1131662243,train
22,1997,3.0,1131662014,train
22,2006,2.5,1131661978,train
22,2011,3.5,1131723076,train
22,2023,3.5,1131662226,train
22,2081,2.5,1131661945,train
22,2115,3.5,1131662232,test
22,2174,4.0,1131662911,train
22,2232,3.5,1131663357,train
22,2288,4.0,1131664741,train
22,2291,4.5,1131663683,train
22,2301,3.5,1131664754,train
22,2340,2.5,1131664719,train
22,2402,3.0,1131723151,train
22,2431,2.0,1131663013,train
22,2459,4.0,1131664733,train
22,2502,1.5,1131663552,train
22,2542,4.5,1131664217,train
22,2571,4.5,1131662900,train
22,2605,2.0,1131723146,train
22,2616,2.5,1131664710,train
22,2617,2.5,1131723065,train
22,2657,2.0,1131661911,train
22,2672,2.0,1131664699,train
22,2683,2.5,1131662202,train
22,2700,2.0,1131662216,train
22,2701,2.0,1131662209,train
22,2710,2.0,1131662220,train
22,2712,4.5,1131664480,test
22,2716,3.0,1131662152,test
22,2717,3.0,1131662710,train
22,2723,2.0,1131663006,train
22,2762,4.0,1131663393,train
22,2763,1.5,1131662185,train
22,2858,4.0,1131662179,train
22,2881,2.0,1131664676,train
22,2953,1.0,1131664687,train
22,2959,4.0,1131663892,train
22,2985,2.0,1131662174,train
22,2987,4.0,1131662150,test
22,2990,3.0,1131662717,train
22,3033,4.0,1131664474,train
22,3052,2.5,1131663311,train
22,3081,5.0,1131662155,train
22,3082,3.5,1131723124,train
22,3147,2.5,1131662169,train
22,3176,2.5,1131662162,train
22,3213,4.0,1131664330,train
22,3253,1.5,1131662194,train
22,3285,2.0,1131723135,test
22,3300,3.0,1131662989,train
22,3354,2.5,1131662687,test
22,3355,4.5,1131662678,train
22,3408,1.5,1131662190,train
22,3438,3.0,1131664651,test
22,3527,4.0,1131753186,train
22,3535,4.5,1131662694,train
22,3578,3.0,1131663515,train
22,3623,2.5,1131661897,train
22,3697,2.5,1131664627,train
22,3751,2.0,1131662894,train
22,3793,4.5,1131663506,train
22,3809,2.0,1131662700,train
22,3826,2.0,1131723113,train
22,3868,4.0,1131664598,train
22,3977,2.5,1131753363,train
22,3994,3.0,1131663359,train
22,3996,2.0,1131662121,train
22,3999,2.0,1131664612,train
22,4011,4.5,1131663886,train
22,4015,2.0,1131664618,train
22,4027,2.0,1131723071,train
22,4105,4.0,1131662565,train
22,4226,5.0,1131662110,train
22,4239,2.0,1131664374,train
22,4262,3.5,1131663472,train
22,4306,4.5,1131664226,train
22,4370,3.5,1131664587,train
22,4383,3.5,1131663565,train
22,4643,2.5,1131663696,train
22,4701,4.0,1131662966,train
22,4720,2.5,1131663383,train
22,4776,3.0,1131663420,train
22,4886,4.0,1131661901,train
22,4896,3.5,1131662103,test
22,4963,2.5,1131662107,train
22,4975,4.5,1131662960,train
22,4993,5.0,1131662640,train
22,5010,2.5,1131662670,train
22,5026,4.0,1131663341,train
22,5219,3.0,1131662525,train
22,5266,2.5,1131664572,train
22,5349,5.0,1131662096,train
22,5400,2.5,1131664567,train
22,5445,4.5,1131662075,train
22,5459,3.5,1131662534,train
22,5464,2.5,1131663373,train
22,5630,4.5,1131663277,train
22,5679,4.0,1131663330,train
22,5816,3.5,1131663263,train
22,5872,3.5,1131662504,train
22,5903,4.0,1131663118,train
22,5952,4.5,1131662637,test
22,5989,3.5,1131663453,train
22,6286,4.5,1131662846,train
22,6333,4.5,1131663238,test
22,6365,2.5,1131663156,train
22,6373,2.0,1131662491,train
22,6502,3.0,1131662517,train
22,6539,4.0,1131663881,train
22,6541,2.5,1131662684,train
22,6754,2.5,1131723215,test
22,6874,4.0,1131663918,train
22,6893,2.0,1131664302,test
22,6934,2.0,1131663158,train
22,7143,4.0,1131663528,test
22,7147,4.0,1131663431,train
22,7153,4.0,1131662007,train
22,7360,3.5,1131663298,train
22,7373,3.0,1131662518,train
22,7438,4.5,1131663403,train
22,7454,3.0,1131663081,test
22,7482,4.0,1131664239,train
22,8360,3.5,1131662473,train
22,8368,3.5,1131662938,train
22,8636,4.5,1131663248,train
22,8798,3.0,1131663440,train
22,8947,3.0,1131663094,train
22,8950,4.0,1131663467,train
22,8957,4.5,1131663282,train
22,8961,3.5,1131663378,train
22,30793,4.0,1131663273,train
22,31184,4.5,1131753070,test
22,31696,4.0,1131663089,train
22,32587,4.5,1131663293,train
22,33493,2.5,1131663228,train
22,33794,3.0,1131662462,train
22,37729,5.0,1131663664,test
23,1,3.0,1148729853,train
23,6,3.5,1148730128,train
23,11,3.5,1166728170,train
23,16,4.0,1148672550,train
23,19,2.0,1148669114,train
23,20,1.5,1148720884,test
23,24,3.5,1148673467,train
23,32,4.0,1148730400,train
23,34,3.5,1166728173,train
23,47,4.5,1148669590,train
23,50,4.0,1148670466,train
23,58,3.5,1148672099,train
23,62,4.0,1166728220,test
23,89,4.0,1148669357,train
23,104,3.5,1148730116,train
23,110,3.5,1148669588,train
23,111,5.0,1148671365,train
23,150,3.5,1148672933,train
23,153,3.0,1148720873,train
23,154,4.0,1148672842,test
23,172,2.5,1148386188,train
23,185,3.5,1148778581,train
23,224,4.0,1148729797,train
23,235,4.0,1148729698,train
23,236,4.5,1148386155,train
23,246,4.5,1148729570,train
23,247,4.0,1148673304,train
23,252,4.0,1148669102,train
23,253,3.5,1148668973,train
23,260,4.5,1148668970,train
23,262,4.0,1148728957,train
23,265,3.5,1148673465,train
23,292,2.5,1148720795,train
23,293,4.0,1148672319,train
23,296,4.5,1148671517,test
23,300,4.0,1149868544,train
23,306,3.5,1148777951,train
23,307,2.5,1148777966,train
23,316,3.5,1148668967,train
23,318,5.0,1148668964,train
23,319,4.5,1148669351,train
23,337,4.5,1148672736,train
23,344,2.0,1148668961,train
23,345,4.0,1148673085,train
23,356,4.5,1148728785,test
23,380,4.0,1148673420,train
23,425,3.5,1148669891,train
23,431,3.5,1148730048,train
23,442,3.5,1148720861,train
23,457,3.5,1148673418,train
23,465,3.5,1148669887,train
23,471,3.5,1148730134,train
23,480,3.5,1148729018,train
23,485,3.0,1148720907,train
23,492,4.5,1148669346,train
23,497,4.5,1148669881,train
23,508,4.5,1148669092,train
23,509,4.5,1148672198,train
23,527,3.5,1148729022,train
23,532,3.5,1148720627,train
23,535,4.5,1166036040,test
23,539,2.5,1148729848,train
23,541,3.0,1148668958,train
23,586,3.5,1166728142,train
23,588,4.0,1166728178,train
23,589,3.5,1149868397,train
23,590,2.5,1148728787,train
23,592,3.5,1148670328,test
23,593,4.5,1148671818,train
23,595,4.5,1148672375,train
23,597,3.0,1149868548,train
23,605,4.0,1148669338,train
23,608,4.5,1148669574,train
23,648,4.5,1148672950,train
23,653,2.5,1148669090,train
23,668,4.5,1148669877,test
23,670,4.5,1166035850,test
23,745,4.5,1148669873,train
23,750,4.5,1148670499,train
23,778,4.5,1148669858,train
23,780,3.5,1148673415,train
23,788,2.0,1148669865,test
23,802,3.5,1148669863,train
23,805,3.5,1148669087,train
23,841,4.0,1148729708,test
23,858,5.0,1148670263,train
23,898,4.5,1148671970,train
23,899,4.5,1148671949,train
23,900,2.5,1148728764,train
23,903,3.5,1148671779,train
23,904,4.5,1148729610,train
23,905,4.0,1148728730,train
23,908,5.0,1148669850,train
23,909,3.5,1148730009,train
23,910,4.5,1148777884,train
23,911,4.0,1148671953,train
23,912,5.0,1148669852,train
23,913,4.0,1148670548,train
23,914,3.0,1148673452,train
23,920,3.5,1148778793,train
23,922,4.5,1148671777,train
23,923,5.0,1148669082,train
23,924,3.5,1148729982,test
23,926,4.0,1148729661,train
23,928,4.5,1148671884,train
23,930,4.0,1148671832,train
23,931,4.5,1148672493,train
23,933,3.5,1148671931,train
23,942,4.0,1148669571,train
23,948,3.5,1148721097,train
23,949,3.5,1148721092,train
23,952,3.5,1148728814,train
23,953,4.5,1148670154,train
23,954,5.0,1148669329,train
23,955,3.5,1148669327,train
23,965,3.5,1148729987,train
23,969,3.5,1148669080,train
23,971,3.5,1148721086,test
23,1035,2.5,1148728784,train
23,1036,3.0,1148668956,train
23,1041,4.0,1148672085,test
23,1059,4.5,1148672402,train
23,1061,3.5,1148673456,train
23,1077,4.0,1148669318,test
23,1078,4.0,1148778808,train
23,1080,4.0,1166728186,train
23,1084,4.0,1148729677,train
23,1089,3.5,1148671525,test
23,1090,4.0,1148669833,train
23,1096,2.5,1148669302,train
23,1097,5.0,1148671542,train
23,1101,3.0,1148673102,train
23,1103,4.5,1148721090,train
23,1104,4.0,1148721053,train
23,1136,4.0,1148672286,train
23,1172,5.0,1148670101,train
23,1175,3.5,1148669299,test
23,1176,3.0,1148670388,train
23,1178,4.0,1148671770,train
23,1183,4.0,1148728807,train
23,1185,3.0,1149868223,train
23,1188,4.0,1148669075,test
23,1193,4.5,1148670482,train
23,1196,4.5,1148670884,train
23,1197,5.0,1148670172,train
23,1198,4.5,1148670494,train
23,1199,3.5,1148730030,train
23,1201,4.0,1148669828,train
23,1202,4.5,1148671384,train
23,1203,4.5,1148669826,train
23,1204,5.0,1148669072,train
23,1206,4.5,1148669820,train
23,1207,3.5,1148670496,train
23,1208,5.0,1148670275,test
23,1210,4.0,1148670888,train
23,1211,3.5,1148670960,train
23,1212,3.5,1148671412,train
23,1213,5.0,1148669055,train
23,1217,4.5,1148672270,train
23,1218,3.5,1148672325,train
23,1219,5.0,1148669822,train
23,1221,4.5,1148670266,train
23,1222,3.5,1148671596,train
23,1225,4.5,1148671816,train
23,1227,3.5,1149868188,train
23,1228,4.0,1148671814,train
23,1230,4.0,1148673449,train
23,1231,4.0,1166036046,train
23,1232,4.0,1166035984,train
23,1233,3.5,1148778850,train
23,1234,3.5,1148386185,test
23,1235,1.5,1148669296,train
23,1237,4.5,1148729642,train
23,1240,3.5,1148730410,train
23,1241,2.5,1148720563,train
23,1243,3.5,1148672048,train
23,1244,3.5,1148671992,train
23,1246,4.0,1166036059,train
23,1247,4.0,1148671859,train
23,1248,4.5,1148671856,train
23,1250,4.0,1148671782,test
23,1251,5.0,1148671642,train
23,1252,4.5,1148386150,train
23,1254,3.5,1148777838,train
23,1256,3.5,1148730086,test
23,1258,3.5,1148671587,train
23,1260,4.0,1148671822,train
23,1262,4.0,1148778812,train
23,1263,3.0,1148778787,test
23,1265,4.0,1148730406,train
23,1266,3.5,1148728732,train
23,1267,5.0,1148671808,train
23,1269,4.0,1148669291,train
23,1270,4.5,1148729820,train
23,1272,2.0,1148670285,train
23,1277,3.5,1148720736,train
23,1280,5.0,1148670134,train
23,1281,3.0,1148777902,train
23,1284,4.0,1148671835,train
23,1287,4.0,1148669816,train
23,1288,3.5,1148386142,train
23,1291,3.5,1148730139,train
23,1293,5.0,1148728738,train
23,1304,4.0,1148728856,train
23,1305,4.5,1148670953,train
23,1307,4.0,1148669057,train
23,1333,3.5,1148672025,train
23,1343,4.0,1148672530,test
23,1348,2.5,1148777918,train
23,1354,4.5,1148669286,train
23,1356,3.0,1148669063,train
23,1377,2.5,1148670340,train
23,1380,2.5,1166728237,train
23,1387,3.5,1148669051,train
23,1391,3.5,1148730168,train
23,1393,4.0,1148729341,train
23,1394,4.0,1148669808,train
23,1408,3.5,1148720760,train
23,1411,3.5,1148669282,test
23,1438,3.0,1148720878,train
23,1464,2.0,1149868079,train
23,1499,1.5,1148720958,train
23,1500,4.5,1148386128,train
23,1515,3.0,1148720919,train
23,1527,3.5,1166728241,train
23,1544,2.0,1148720846,train
23,1552,3.0,1148669048,train
23,1556,0.5,1148778558,train
23,1562,1.0,1148670343,train
23,1580,3.5,1148668953,train
23,1584,4.0,1148669800,train
23,1608,2.5,1148669045,train
23,1617,4.0,1148670522,train
23,1625,4.5,1148671498,train
23,1673,4.0,1148671436,train
23,1682,5.0,1148670981,test
23,1693,4.0,1148669270,train
23,1704,3.5,1148729054,train
23,1721,5.0,1148670121,train
23,1722,3.0,1148669792,train
23,1732,4.0,1148669789,train
23,1735,4.5,1148728970,train
23,1748,5.0,1148669787,train
23,1792,3.5,1148669267,train
23,1797,3.5,1148728611,train
23,1835,3.5,1148670970,train
23,1860,5.0,1148671375,train
23,1873,3.0,1148730178,train
23,1876,3.0,1148673442,train
23,1900,3.5,1148730066,train
23,1907,3.5,1148669265,train
23,1917,2.0,1148720837,train
23,1927,3.0,1148728727,train
23,1931,4.0,1148669541,train
23,1932,1.5,1148728810,train
23,1935,4.0,1148672116,train
23,1941,3.5,1148728751,train
23,1944,4.0,1148721075,train
23,1945,4.5,1148672322,train
23,1946,4.0,1148669538,train
23,1947,4.0,1148728761,train
23,1949,3.5,1148730162,train
23,1950,4.5,1148728725,train
23,1951,3.0,1148728794,train
23,1952,4.0,1148673306,train
23,1953,3.0,1148671908,train
23,1954,3.0,1148728778,train
23,1955,4.0,1148728759,train
23,1956,1.0,1148728746,train
23,1957,3.5,1148728769,train
23,1958,3.5,1148728790,train
23,1959,2.5,1148728802,test
23,1960,1.5,1148728736,train
23,1961,4.0,1148728753,train
23,1962,3.5,1148728767,train
23,1997,3.5,1148728429,train
23,2002,3.5,1148669764,train
23,2010,3.5,1148669261,train
23,2011,4.0,1148729668,train
23,2012,4.5,1148673438,test
23,2019,4.0,1148669760,train
23,2022,4.0,1148672527,train
23,2023,3.0,1148669036,train
23,2027,3.5,1148669531,train
23,2028,4.0,1148671551,train
23,2067,2.5,1148728867,train
23,2068,5.0,1148671632,train
23,2115,4.0,1148670901,train
23,2126,2.0,1148720894,train
23,2132,4.0,1148729968,train
23,2143,1.5,1148669258,train
23,2174,3.5,1166728231,test
23,2176,5.0,1148672486,train
23,2178,3.0,1148730098,train
23,2181,4.0,1148672510,train
23,2183,3.5,1148672500,train
23,2186,5.0,1148671801,train
23,2194,3.5,1148386163,train
23,2203,4.0,1148671878,train
23,2205,3.5,1148672515,train
23,2231,3.5,1148669228,train
23,2248,3.5,1148729360,test
23,2273,3.5,1148669739,train
23,2278,4.0,1148669751,train
23,2289,4.0,1148671976,train
23,2291,4.0,1148672768,train
23,2313,3.5,1148673578,train
23,2321,5.0,1148669024,train
23,2324,3.5,1148730155,train
23,2329,2.5,1148669021,train
23,2333,3.5,1148669225,train
23,2334,2.5,1148669239,train
23,2336,3.0,1148671939,train
23,2351,5.0,1148671652,train
23,2353,3.0,1148386176,train
23,2357,4.0,1148729689,train
23,2360,3.5,1148730053,train
23,2361,4.0,1148720603,train
23,2394,3.5,1148778590,train
23,2396,4.5,1148728756,train
23,2406,4.0,1148669018,train
23,2424,3.0,1148729858,train
23,2467,4.0,1149868383,train
23,2474,2.5,1148669219,train
23,2501,4.0,1148669215,train
23,2502,4.0,1149868257,train
23,2539,2.0,1149868567,train
23,2542,3.5,1149868269,train
23,2571,4.0,1149868185,train
23,2575,3.0,1148672184,train
23,2580,3.5,1148669719,train
23,2599,3.5,1148730088,train
23,2600,4.0,1148729974,train
23,2617,3.5,1166728248,train
23,2628,2.5,1148670873,train
23,2640,4.5,1148669716,train
23,2644,3.5,1148671340,train
23,2648,4.5,1148671324,train
23,2657,3.0,1148669012,train
23,2692,5.0,1148670082,train
23,2699,1.5,1148386172,train
23,2702,4.0,1148669210,train
23,2712,4.5,1148669709,train
23,2716,3.0,1166036066,train
23,2721,3.5,1148673094,train
23,2724,2.0,1148669714,train
23,2726,4.5,1148671845,train
23,2728,4.0,1148728854,train
23,2729,3.5,1149868713,train
23,2730,4.0,1148671606,test
23,2731,5.0,1148672620,train
23,2739,4.0,1148729011,train
23,2746,2.0,1149867815,train
23,2762,4.0,1149868231,train
23,2805,2.5,1148669200,train
23,2858,3.5,1148669501,train
23,2871,3.5,1148672034,train
23,2890,4.0,1148729102,train
23,2905,4.0,1148672294,train
23,2908,3.5,1148673075,train
23,2918,4.0,1148671999,train
23,2932,4.0,1148672683,train
23,2947,3.5,1148669008,train
23,2952,3.5,1148730113,train
23,2953,3.5,1148669191,train
23,2959,3.5,1148778865,train
23,2970,4.0,1148729713,test
23,2976,4.5,1148672556,train
23,2987,3.5,1149868562,train
23,2997,4.5,1148671474,train
23,3006,4.5,1148670519,train
23,3019,3.5,1148778622,train
23,3020,2.5,1148720744,train
23,3052,3.5,1148669706,train
23,3053,2.0,1148669188,train
23,3067,5.0,1148673055,train
23,3081,3.0,1148672778,train
23,3082,2.5,1148720826,train
23,3083,5.0,1148670143,train
23,3088,2.5,1148671916,train
23,3089,4.5,1148671881,test
23,3095,3.0,1148673280,train
23,3100,3.5,1148728895,train
23,3114,3.5,1148669703,train
23,3147,3.0,1148729851,train
23,3152,2.0,1148728701,train
23,3155,2.5,1148669181,train
23,3159,4.0,1148728602,train
23,3160,4.5,1148669695,train
23,3168,4.0,1148672142,train
23,3176,5.0,1148672449,train
23,3201,3.5,1148672101,train
23,3245,4.5,1148671428,train
23,3246,4.5,1148671904,train
23,3248,3.0,1148669488,train
23,3252,4.5,1148729808,test
23,3267,3.5,1148730163,train
23,3307,4.0,1148670551,train
23,3310,5.0,1148671686,test
23,3317,4.0,1148671963,test
23,3365,2.5,1148721061,train
23,3371,3.5,1148728891,train
23,3386,5.0,1148728875,train
23,3405,3.5,1148721102,train
23,3408,4.5,1148386153,train
23,3415,1.5,1166035912,train
23,3424,4.0,1148673292,train
23,3435,4.5,1148670554,train
23,3448,4.0,1149868559,train
23,3462,4.5,1148669482,train
23,3468,3.0,1148669175,train
23,3471,4.5,1148669004,train
23,3475,3.5,1148721082,train
23,3481,3.5,1148729373,train
23,3489,3.5,1148671696,train
23,3498,4.5,1148671997,train
23,3503,3.5,1148669480,train
23,3504,3.0,1148669173,train
23,3510,3.5,1148730416,train
23,3535,4.0,1148670362,train
23,3546,4.0,1148669470,train
23,3559,2.0,1148721157,train
23,3569,1.0,1148669685,train
23,3578,4.0,1148728779,train
23,3618,3.0,1148669465,test
23,3623,2.0,1148386159,train
23,3629,4.0,1148672311,test
23,3668,3.0,1148669458,train
23,3671,3.5,1149868554,train
23,3681,3.5,1148669165,train
23,3730,3.5,1148730072,train
23,3736,4.0,1148671793,train
23,3741,2.5,1148777893,train
23,3751,4.0,1148386124,train
23,3753,2.0,1148669688,train
23,3788,4.0,1148729675,train
23,3801,2.0,1148671784,train
23,3844,3.0,1148669156,train
23,3871,3.0,1148721105,train
23,3897,4.5,1148669002,test
23,3910,4.5,1148672113,train
23,3949,5.0,1148673043,train
23,3983,4.5,1148671887,train
23,3989,4.0,1148777876,train
23,3992,3.5,1148729496,train
23,3994,4.0,1148669000,train
23,3996,4.0,1148670535,train
23,4007,4.0,1148670060,train
23,4008,4.0,1166036125,train
23,4011,4.5,1149868172,train
23,4014,3.5,1148672776,train
23,4022,2.0,1148729830,train
23,4027,3.5,1148728652,train
23,4034,3.5,1148386146,train
23,4037,3.5,1148669449,train
23,4103,3.5,1148671975,train
23,4148,1.0,1149868599,train
23,4167,3.0,1148669447,train
23,4223,2.0,1148670048,train
23,4225,4.0,1148669443,train
23,4226,4.5,1148670464,train
23,4235,4.0,1148671013,train
23,4267,4.0,1148778637,train
23,4278,3.5,1148670046,train
23,4282,2.0,1148670035,train
23,4297,3.5,1148672150,train
23,4308,4.5,1148672412,train
23,4310,1.5,1148778542,test
23,4312,3.5,1148670033,train
23,4343,3.0,1148670029,test
23,4344,0.5,1148669153,train
23,4359,2.0,1148672030,train
23,4370,3.0,1148672429,train
23,4378,4.0,1148672167,train
23,4432,3.5,1148672010,train
23,4447,3.5,1148669150,train
23,4458,3.0,1148730000,train
23,4564,1.5,1148729027,train
23,4571,3.5,1148670025,train
23,4641,4.0,1148671968,train
23,4720,4.0,1148673475,test
23,4816,3.0,1148670015,train
23,4823,4.0,1148669432,train
23,4848,4.0,1149868082,test
23,4857,3.5,1148669430,train
23,4865,3.5,1148669145,test
23,4878,3.5,1148730080,train
23,4881,3.5,1148669142,train
23,4886,3.5,1148730186,train
23,4896,3.5,1148673770,train
23,4901,3.0,1148670011,train
23,4914,5.0,1148669659,train
23,4963,5.0,1148673020,train
23,4967,5.0,1148673264,train
23,4973,5.0,1148668997,train
23,4975,2.0,1148729348,train
23,4976,3.0,1148730142,train
23,4978,4.5,1148730339,train
23,4979,4.0,1148672064,train
23,4993,4.0,1148670407,test
23,4995,4.5,1148668988,train
23,5013,4.5,1148671395,train
23,5014,1.0,1148669423,test
23,5015,3.5,1148671310,train
23,5060,3.0,1148668984,train
23,5073,3.0,1149868375,train
23,5096,3.0,1148670003,train
23,5114,4.0,1148672017,train
23,5135,4.0,1148669420,train
23,5147,4.0,1148721046,train
23,5177,4.5,1148669995,train
23,5222,4.0,1149868484,train
23,5225,5.0,1148671005,train
23,5266,4.0,1148669126,train
23,5291,4.0,1148669408,train
23,5299,2.5,1166728155,train
23,5304,3.5,1148777819,train
23,5348,3.5,1148669987,train
23,5349,2.0,1148670299,train
23,5367,4.0,1148673117,train
23,5373,3.5,1148721129,train
23,5377,3.5,1148729991,train
23,5378,0.5,1148668981,train
23,5385,3.5,1148669651,train
23,5388,3.5,1148730375,train
23,5445,3.0,1148671569,train
23,5446,4.0,1148671806,train
23,5463,2.5,1148669404,train
23,5464,2.0,1148728872,train
23,5470,3.0,1148669643,train
23,5489,3.0,1148729764,test
23,5502,4.0,1166728165,train
23,5599,3.5,1148728844,train
23,5618,3.5,1148670503,train
23,5633,4.5,1148670377,train
23,5669,4.0,1148729681,train
23,5673,4.5,1148729615,train
23,5679,3.5,1148728452,train
23,5682,3.5,1148672044,train
23,5810,4.0,1148669981,test
23,5816,2.5,1148668978,train
23,5878,4.0,1148671891,train
23,5881,4.0,1148778680,train
23,5882,1.5,1148728632,train
23,5902,5.0,1148671465,train
23,5940,4.0,1148728401,train
23,5949,4.0,1148730381,train
23,5952,4.0,1148670412,train
23,5954,3.5,1148729985,train
23,5956,3.5,1148672553,train
23,5971,4.5,1148728488,train
23,5989,5.0,1148669635,train
23,5991,2.5,1148728773,train
23,5992,5.0,1148671728,train
23,5995,4.5,1148670480,train
23,6001,4.5,1148671984,train
23,6008,3.0,1166035845,train
23,6016,5.0,1148670462,train
23,6162,2.5,1148673567,train
23,6197,2.5,1149868386,train
23,6214,3.5,1148730363,train
23,6218,4.0,1148673695,train
23,6235,4.0,1148671914,train
23,6281,4.0,1148669973,train
23,6323,3.5,1149868589,train
23,6333,3.5,1148673429,test
23,6365,4.5,1148729589,train
23,6377,3.5,1148670511,train
23,6404,3.5,1148777788,train
23,6415,1.5,1148671670,train
23,6440,3.5,1148728655,train
23,6537,3.0,1148730486,test
23,6539,4.5,1148729602,train
23,6552,3.5,1148730325,train
23,6591,4.0,1148729489,train
23,6599,3.5,1166728191,train
23,6611,4.5,1148672103,train
23,6620,3.5,1148777833,train
23,6641,2.5,1149868022,train
23,6643,4.5,1148673277,train
23,6666,3.0,1148672862,train
23,6669,4.0,1148669957,train
23,6708,3.5,1148672069,train
23,6709,1.5,1148669388,train
23,6711,3.0,1148672708,train
23,6783,4.0,1148671403,train
23,6787,4.0,1148670473,train
23,6796,3.5,1148777887,train
23,6807,3.0,1148669120,train
23,6867,3.5,1148670540,train
23,6870,3.5,1148671873,train
23,6873,4.0,1148728657,train
23,6874,5.0,1148673160,train
23,6881,4.5,1148729597,test
23,6890,4.0,1148729704,train
23,6918,5.0,1148721147,train
23,6932,4.0,1148673289,test
23,6934,3.0,1148669952,test
23,6944,3.0,1149867788,train
23,6947,2.5,1148669950,train
23,6953,3.5,1148673142,train
23,6954,3.0,1148777906,train
23,6975,4.5,1149868005,train
23,6981,2.5,1148721109,train
23,6982,2.0,1148721080,train
23,6985,4.0,1148669947,train
23,6987,4.0,1148669620,train
23,6993,3.5,1148671989,train
23,7004,2.0,1148720869,train
23,7008,1.5,1148673512,train
23,7013,4.0,1148721066,test
23,7038,4.0,1148778107,train
23,7042,2.5,1148672120,train
23,7063,4.5,1148729768,train
23,7070,4.5,1148672289,train
23,7072,4.5,1148729652,train
23,7088,4.0,1148721133,train
23,7090,4.5,1148729574,train
23,7104,2.0,1148729032,train
23,7132,3.5,1148671849,test
23,7136,5.0,1148672629,train
23,7139,3.5,1148672333,train
23,7147,4.0,1166728160,train
23,7153,4.5,1148386181,train
23,7160,3.0,1148671300,train
23,7161,2.0,1149867747,train
23,7162,2.0,1148669384,train
23,7234,4.0,1148669943,train
23,7265,4.0,1148673554,train
23,7323,4.0,1148777881,train
23,7347,3.0,1148669381,train
23,7361,4.5,1148670469,train
23,7371,4.5,1148730359,train
23,7419,3.5,1148671745,train
23,7438,3.5,1148673159,train
23,7458,2.0,1148673729,test
23,7569,3.5,1166036074,train
23,7587,4.0,1148672248,train
23,7713,3.5,1148671356,train
23,7748,3.5,1148672143,train
23,7759,1.0,1166035969,train
23,7766,4.0,1148670517,train
23,7771,4.0,1148728880,train
23,7942,3.0,1148729504,train
23,8019,3.5,1148728467,train
23,8042,4.5,1148669605,test
23,8125,4.0,1148728849,train
23,8154,3.5,1148673274,train
23,8195,3.0,1148672148,train
23,8239,3.5,1148672825,train
23,8338,3.5,1148728858,train
23,8368,4.0,1148673762,train
23,8376,4.5,1148673478,train
23,8464,3.5,1148671852,train
23,8507,3.5,1148777848,train
23,8529,2.0,1148729024,train
23,8636,3.5,1148670303,train
23,8656,2.5,1148777970,train
23,8873,4.5,1148669373,train
23,8910,4.0,1148778304,train
23,8949,3.5,1148673283,train
23,8955,5.0,1148671738,test
23,8958,4.5,1148671289,train
23,8966,3.5,1148730147,train
23,8970,4.5,1148672765,test
23,8973,4.0,1148673065,train
23,8984,3.0,1148673032,train
23,25753,3.5,1148730109,train
23,25769,4.5,1148672235,train
23,25805,2.5,1148777777,train
23,26052,4.0,1148672082,train
23,26131,4.0,1148670559,train
23,26242,5.0,1148672259,train
23,26729,4.5,1166035835,train
23,27266,3.0,1148669930,train
23,27317,3.0,1148730354,train
23,27721,3.0,1148672301,train
23,27803,4.5,1148672274,train
23,30707,3.5,1148672278,train
23,30749,4.5,1148670456,train
23,30793,3.5,1148730062,train
23,30812,3.5,1148669374,train
23,30820,4.0,1148669926,train
23,31101,4.0,1149867880,train
23,31658,3.5,1148728505,train
23,32587,3.5,1149868226,test
23,32892,4.0,1166035981,train
23,33162,2.5,1148673735,test
23,33166,5.0,1148728740,train
23,33493,4.0,1148670866,train
23,33794,3.5,1148730017,train
23,33903,3.5,1148673299,train
23,34048,3.0,1148671579,train
23,34143,2.5,1148728469,train
23,34326,4.0,1148673587,train
23,34437,3.0,1148672716,train
23,36517,3.5,1148730328,train
23,36529,3.5,1148730343,train
23,36535,4.5,1148728385,train
23,37733,3.5,1148730331,train
23,37736,3.0,1148670189,train
23,37741,4.0,1148670454,train
23,38038,4.0,1148670525,train
23,39183,4.5,1148671229,train
23,39231,4.0,1148673719,train
23,39292,4.5,1148670458,train
23,39869,4.0,1149867915,train
23,40278,3.5,1148671243,test
23,40583,4.0,1148729077,train
23,40629,4.0,1148671251,train
23,40815,3.0,1148673758,test
23,40819,3.0,1148671278,train
23,41285,4.5,1148729584,train
23,41569,2.0,1148720535,train
23,41571,2.5,1148728902,test
23,41863,3.5,1148777867,train
23,41997,4.0,1148671219,train
23,42004,4.0,1149867706,train
23,42418,3.5,1148671236,train
23,42734,3.0,1148778653,train
23,44191,4.5,1148669596,test
23,44204,4.0,1148670935,train
23,45186,3.5,1148672962,train
23,45447,1.5,1149867891,train
23,45722,2.5,1166728253,train
23,48385,3.5,1166728226,train
24,6,5.0,849321588,train
24,36,3.0,849321616,train
24,81,4.0,849321769,train
24,95,3.0,849321588,train
24,150,3.0,849282414,train
24,165,4.0,849282506,train
24,296,5.0,849282414,test
24,316,3.0,849282540,train
24,356,4.0,849282540,train
24,380,4.0,849282414,train
24,457,4.0,849282507,train
24,588,3.0,849282506,train
24,590,4.0,849282414,train
24,592,3.0,849282414,train
24,610,3.0,849321669,train
24,648,4.0,849321569,train
24,736,3.0,849321569,train
